Participant_ID,Age_x,Gender_x,Location_x,Education_x,COVID_Awareness_Level_x,Received_Info_Social_Media_x,Vaccine_Hesitancy_x,Reasons_For_Hesitancy_x,Ad_Type_x,Feel_About_Info_Social_Media,Age_y,Gender_y,Location_y,Education_y,COVID_Awareness_Level_y,Received_Info_Social_Media_y,Vaccine_Hesitancy_y,Reasons_For_Hesitancy_y,Ad_Type_y,Received_Vaccine,Influenced_Decision,Effectiveness_Reason_Ad,Effectiveness_Emotions_Ad
4081,60,Male,Urban,College,Low,No,Not Sure,Concerns about side effects,Emotions,Negative,60,Male,Urban,College,Low,No,Not Sure,Concerns about side effects,Emotions,No,Not Applicable,,Very effective
4082,61,Female,Suburban,College,Medium,No,No,,Reason,Negative,61,Female,Suburban,College,Medium,No,No,,Reason,No,Not Applicable,Not at all effective,
4083,50,Female,Urban,Graduate School,High,No,Not Sure,,Reason,Negative,50,Female,Urban,Graduate School,High,No,Not Sure,,Reason,Yes,Reason Ad,Very effective,
4084,34,Male,Suburban,College,Medium,No,Not Sure,,Control,Positive,34,Male,Suburban,College,Medium,No,Not Sure,,Emotions,No,Not Applicable,,Somewhat effective
4085,28,Male,Rural,College,Low,No,Not Sure,,Control,Positive,28,Male,Rural,College,Low,No,Not Sure,,Reason,No,Not Applicable,Somewhat effective,
4086,30,Male,Rural,High School,Low,No,Yes,,Reason,Positive,30,Male,Rural,High School,Low,No,Yes,,Reason,No,Not Applicable,Somewhat effective,
4087,28,Male,Rural,High School,Medium,Yes,No,,Reason,Neutral,28,Male,Rural,High School,Medium,Yes,No,,Emotions,No,Not Applicable,,Very effective
4088,48,Female,Rural,Graduate School,High,Yes,Yes,,Reason,Negative,48,Female,Rural,Graduate School,High,Yes,Yes,,Emotions,No,Not Applicable,,Very effective
4089,45,Male,Suburban,High School,High,Yes,Not Sure,Concerns about side effects,Control,Positive,45,Male,Suburban,High School,High,Yes,Not Sure,Concerns about side effects,Emotions,No,Not Applicable,,Somewhat effective
4090,61,Male,Rural,Graduate School,Medium,Yes,Not Sure,,Reason,Neutral,61,Male,Rural,Graduate School,Medium,Yes,Not Sure,,Emotions,No,Not Applicable,,Not at all effective
4091,23,Female,Rural,Graduate School,Low,No,Yes,,Emotions,Positive,23,Female,Rural,Graduate School,Low,No,Yes,,Control,No,Not Applicable,,
4092,58,Female,Rural,High School,Low,Yes,Yes,,Emotions,Neutral,58,Female,Rural,High School,Low,Yes,Yes,,Control,No,Not Applicable,,
4093,33,Female,Rural,College,Low,Yes,Not Sure,,Control,Negative,33,Female,Rural,College,Low,Yes,Not Sure,,Reason,No,Not Applicable,Very effective,
4094,21,Female,Suburban,College,Low,No,No,Concerns about side effects,Reason,Positive,21,Female,Suburban,College,Low,No,No,Concerns about side effects,Control,No,Not Applicable,,
4095,52,Male,Rural,College,High,Yes,Yes,,Reason,Negative,52,Male,Rural,College,High,Yes,Yes,,Control,No,Not Applicable,,
4097,29,Female,Urban,Graduate School,Medium,No,Not Sure,,Reason,Neutral,29,Female,Urban,Graduate School,Medium,No,Not Sure,,Control,Yes,Other,,
4098,28,Female,Urban,College,Medium,Yes,No,,Control,Negative,28,Female,Urban,College,Medium,Yes,No,,Reason,No,Not Applicable,Not at all effective,
4099,54,Male,Urban,Graduate School,Medium,Yes,Not Sure,,Control,Positive,54,Male,Urban,Graduate School,Medium,Yes,Not Sure,,Control,No,Not Applicable,,
4100,42,Male,Urban,High School,Medium,No,Yes,Concerns about side effects,Control,Positive,42,Male,Urban,High School,Medium,No,Yes,Concerns about side effects,Emotions,No,Not Applicable,,Not at all effective
4101,35,Male,Urban,High School,Low,Yes,Not Sure,,Reason,Negative,35,Male,Urban,High School,Low,Yes,Not Sure,,Emotions,Yes,Other,,Not at all effective
4102,36,Male,Suburban,Graduate School,High,Yes,Not Sure,,Reason,Neutral,36,Male,Suburban,Graduate School,High,Yes,Not Sure,,Reason,Yes,Other,Somewhat effective,
4103,40,Male,Urban,College,Low,Yes,Not Sure,,Emotions,Negative,40,Male,Urban,College,Low,Yes,Not Sure,,Reason,Yes,Other,Not at all effective,
4104,55,Female,Rural,Graduate School,High,Yes,Not Sure,Concerns about side effects,Emotions,Positive,55,Female,Rural,Graduate School,High,Yes,Not Sure,Concerns about side effects,Reason,Yes,Reason Ad,Very effective,
4108,21,Male,Rural,Graduate School,Medium,Yes,Yes,,Control,Neutral,21,Male,Rural,Graduate School,Medium,Yes,Yes,,Control,No,Not Applicable,,
4109,61,Female,Rural,College,High,Yes,No,Concerns about side effects,Control,Negative,61,Female,Rural,College,High,Yes,No,Concerns about side effects,Reason,No,Not Applicable,Not at all effective,
4110,46,Male,Suburban,Graduate School,High,No,Yes,,Emotions,Neutral,46,Male,Suburban,Graduate School,High,No,Yes,,Reason,No,Not Applicable,Somewhat effective,
4111,51,Male,Suburban,College,High,No,No,Concerns about side effects,Emotions,Neutral,51,Male,Suburban,College,High,No,No,Concerns about side effects,Reason,Yes,Emotions Ad,Very effective,
4112,34,Male,Suburban,Graduate School,Medium,No,Yes,,Control,Positive,34,Male,Suburban,Graduate School,Medium,No,Yes,,Emotions,No,Not Applicable,,Very effective
4113,60,Male,Suburban,High School,Medium,Yes,Yes,,Reason,Neutral,60,Male,Suburban,High School,Medium,Yes,Yes,,Reason,Yes,Other,Not at all effective,
4114,60,Male,Urban,College,Low,Yes,Not Sure,,Emotions,Negative,60,Male,Urban,College,Low,Yes,Not Sure,,Emotions,Yes,Reason Ad,,Not at all effective
4115,33,Male,Urban,High School,High,Yes,Yes,,Control,Negative,33,Male,Urban,High School,High,Yes,Yes,,Emotions,Yes,Other,,Very effective
4116,19,Male,Rural,Graduate School,High,Yes,Not Sure,,Reason,Positive,19,Male,Rural,Graduate School,High,Yes,Not Sure,,Reason,No,Not Applicable,Very effective,
4117,51,Female,Suburban,High School,High,Yes,Not Sure,Concerns about side effects,Control,Positive,51,Female,Suburban,High School,High,Yes,Not Sure,Concerns about side effects,Reason,No,Not Applicable,Somewhat effective,
4118,25,Male,Suburban,Graduate School,Medium,No,Yes,Concerns about side effects,Reason,Positive,25,Male,Suburban,Graduate School,Medium,No,Yes,Concerns about side effects,Control,No,Not Applicable,,
4119,30,Female,Urban,College,High,Yes,Not Sure,,Emotions,Negative,30,Female,Urban,College,High,Yes,Not Sure,,Reason,No,Not Applicable,Very effective,
4120,59,Female,Suburban,Graduate School,High,Yes,Yes,,Reason,Negative,59,Female,Suburban,Graduate School,High,Yes,Yes,,Reason,Yes,Other,Somewhat effective,
4122,47,Male,Rural,College,High,No,Not Sure,,Control,Positive,47,Male,Rural,College,High,No,Not Sure,,Reason,No,Not Applicable,Not at all effective,
4125,64,Female,Rural,Graduate School,Medium,No,Yes,,Control,Negative,64,Female,Rural,Graduate School,Medium,No,Yes,,Reason,No,Not Applicable,Somewhat effective,
4126,47,Female,Urban,College,Medium,Yes,Not Sure,,Control,Neutral,47,Female,Urban,College,Medium,Yes,Not Sure,,Reason,No,Not Applicable,Very effective,
4127,18,Male,Rural,High School,Low,Yes,No,,Control,Positive,18,Male,Rural,High School,Low,Yes,No,,Reason,Yes,Emotions Ad,Very effective,
4128,60,Male,Suburban,Graduate School,Medium,Yes,No,,Control,Positive,60,Male,Suburban,Graduate School,Medium,Yes,No,,Control,Yes,Reason Ad,,
4129,56,Male,Suburban,Graduate School,Medium,Yes,No,Concerns about side effects,Control,Negative,56,Male,Suburban,Graduate School,Medium,Yes,No,Concerns about side effects,Control,No,Not Applicable,,
4130,34,Female,Rural,Graduate School,Medium,Yes,Not Sure,,Control,Negative,34,Female,Rural,Graduate School,Medium,Yes,Not Sure,,Reason,No,Not Applicable,Somewhat effective,
4131,37,Male,Suburban,College,Medium,No,Yes,Concerns about side effects,Control,Negative,37,Male,Suburban,College,Medium,No,Yes,Concerns about side effects,Control,Yes,Reason Ad,,
4132,41,Female,Urban,Graduate School,Low,Yes,Not Sure,,Emotions,Positive,41,Female,Urban,Graduate School,Low,Yes,Not Sure,,Emotions,Yes,Other,,Somewhat effective
4133,39,Male,Rural,College,High,Yes,Not Sure,,Emotions,Negative,39,Male,Rural,College,High,Yes,Not Sure,,Control,No,Not Applicable,,
4134,46,Female,Rural,Graduate School,High,No,No,,Control,Positive,46,Female,Rural,Graduate School,High,No,No,,Emotions,Yes,Reason Ad,,Not at all effective
4135,39,Male,Rural,High School,Medium,No,Not Sure,,Reason,Neutral,39,Male,Rural,High School,Medium,No,Not Sure,,Reason,Yes,Reason Ad,Not at all effective,
4136,61,Male,Suburban,Graduate School,Low,Yes,Not Sure,,Control,Negative,61,Male,Suburban,Graduate School,Low,Yes,Not Sure,,Emotions,Yes,Other,,Somewhat effective
4137,26,Female,Suburban,High School,Medium,Yes,No,,Control,Negative,26,Female,Suburban,High School,Medium,Yes,No,,Reason,Yes,Other,Not at all effective,
4138,54,Female,Rural,College,High,No,No,Concerns about side effects,Control,Negative,54,Female,Rural,College,High,No,No,Concerns about side effects,Control,Yes,Emotions Ad,,
4139,27,Female,Suburban,High School,High,Yes,Not Sure,,Reason,Positive,27,Female,Suburban,High School,High,Yes,Not Sure,,Emotions,Yes,Reason Ad,,Not at all effective
4140,53,Female,Suburban,Graduate School,Low,No,No,,Emotions,Neutral,53,Female,Suburban,Graduate School,Low,No,No,,Emotions,Yes,Other,,Somewhat effective
4141,54,Female,Rural,Graduate School,High,Yes,Yes,,Reason,Negative,54,Female,Rural,Graduate School,High,Yes,Yes,,Emotions,No,Not Applicable,,Not at all effective
4142,45,Male,Rural,College,Medium,No,Yes,,Reason,Neutral,45,Male,Rural,College,Medium,No,Yes,,Reason,Yes,Other,Somewhat effective,
4143,45,Female,Suburban,Graduate School,Low,No,Yes,,Reason,Negative,45,Female,Suburban,Graduate School,Low,No,Yes,,Reason,No,Not Applicable,Very effective,
4144,59,Male,Rural,Graduate School,High,No,Yes,,Reason,Positive,59,Male,Rural,Graduate School,High,No,Yes,,Control,No,Not Applicable,,
4145,60,Male,Rural,College,Medium,Yes,Yes,Concerns about side effects,Control,Neutral,60,Male,Rural,College,Medium,Yes,Yes,Concerns about side effects,Control,No,Not Applicable,,
4146,38,Male,Rural,College,Low,No,No,,Emotions,Neutral,38,Male,Rural,College,Low,No,No,,Reason,No,Not Applicable,Not at all effective,
4147,41,Male,Rural,High School,Medium,No,No,,Reason,Negative,41,Male,Rural,High School,Medium,No,No,,Control,No,Not Applicable,,
4148,59,Male,Suburban,College,High,Yes,Yes,,Emotions,Neutral,59,Male,Suburban,College,High,Yes,Yes,,Emotions,No,Not Applicable,,Somewhat effective
4149,57,Female,Rural,Graduate School,Medium,Yes,Yes,,Control,Positive,57,Female,Rural,Graduate School,Medium,Yes,Yes,,Emotions,Yes,Reason Ad,,Not at all effective
4150,19,Female,Urban,College,Low,Yes,Yes,,Control,Neutral,19,Female,Urban,College,Low,Yes,Yes,,Emotions,Yes,Reason Ad,,Somewhat effective
4151,25,Male,Rural,Graduate School,Medium,No,No,,Emotions,Neutral,25,Male,Rural,Graduate School,Medium,No,No,,Control,No,Not Applicable,,
4152,44,Male,Urban,High School,High,No,No,,Control,Neutral,44,Male,Urban,High School,High,No,No,,Emotions,No,Not Applicable,,Very effective
4154,54,Female,Urban,Graduate School,Low,Yes,Not Sure,Concerns about side effects,Reason,Negative,54,Female,Urban,Graduate School,Low,Yes,Not Sure,Concerns about side effects,Emotions,Yes,Other,,Very effective
4155,44,Male,Urban,College,High,Yes,Not Sure,,Control,Negative,44,Male,Urban,College,High,Yes,Not Sure,,Reason,Yes,Other,Not at all effective,
4156,46,Female,Rural,College,Medium,No,Not Sure,,Control,Neutral,46,Female,Rural,College,Medium,No,Not Sure,,Reason,No,Not Applicable,Somewhat effective,
4157,20,Female,Rural,College,Medium,Yes,No,,Emotions,Neutral,20,Female,Rural,College,Medium,Yes,No,,Control,No,Not Applicable,,
4158,61,Female,Rural,College,High,Yes,No,Concerns about side effects,Control,Positive,61,Female,Rural,College,High,Yes,No,Concerns about side effects,Reason,No,Not Applicable,Somewhat effective,
4159,30,Male,Urban,High School,Low,No,No,,Reason,Negative,30,Male,Urban,High School,Low,No,No,,Control,Yes,Reason Ad,,
4160,62,Female,Suburban,Graduate School,High,No,No,,Control,Negative,62,Female,Suburban,Graduate School,High,No,No,,Control,Yes,Emotions Ad,,
4162,53,Male,Rural,Graduate School,Low,No,Not Sure,,Control,Neutral,53,Male,Rural,Graduate School,Low,No,Not Sure,,Reason,Yes,Emotions Ad,Very effective,
4163,26,Male,Suburban,High School,Medium,Yes,No,,Emotions,Negative,26,Male,Suburban,High School,Medium,Yes,No,,Reason,No,Not Applicable,Not at all effective,
4164,44,Male,Suburban,Graduate School,High,Yes,No,,Reason,Positive,44,Male,Suburban,Graduate School,High,Yes,No,,Control,Yes,Emotions Ad,,
4165,51,Male,Rural,Graduate School,Low,No,Not Sure,,Reason,Positive,51,Male,Rural,Graduate School,Low,No,Not Sure,,Control,No,Not Applicable,,
4166,18,Female,Urban,High School,Medium,No,No,,Control,Positive,18,Female,Urban,High School,Medium,No,No,,Control,No,Not Applicable,,
4167,49,Male,Rural,College,High,Yes,Yes,,Control,Positive,49,Male,Rural,College,High,Yes,Yes,,Emotions,Yes,Other,,Very effective
4168,42,Male,Suburban,Graduate School,High,Yes,No,,Emotions,Positive,42,Male,Suburban,Graduate School,High,Yes,No,,Emotions,Yes,Emotions Ad,,Somewhat effective
4169,46,Male,Urban,Graduate School,Low,No,Not Sure,,Reason,Negative,46,Male,Urban,Graduate School,Low,No,Not Sure,,Reason,Yes,Emotions Ad,Somewhat effective,
4171,20,Female,Urban,College,Low,Yes,Yes,,Reason,Neutral,20,Female,Urban,College,Low,Yes,Yes,,Emotions,No,Not Applicable,,Somewhat effective
4172,37,Female,Suburban,Graduate School,High,Yes,Not Sure,Concerns about side effects,Control,Neutral,37,Female,Suburban,Graduate School,High,Yes,Not Sure,Concerns about side effects,Emotions,Yes,Emotions Ad,,Not at all effective
4173,37,Female,Rural,High School,Low,Yes,Not Sure,,Control,Neutral,37,Female,Rural,High School,Low,Yes,Not Sure,,Control,No,Not Applicable,,
4174,47,Female,Suburban,College,High,Yes,Yes,,Emotions,Negative,47,Female,Suburban,College,High,Yes,Yes,,Emotions,Yes,Reason Ad,,Very effective
4176,52,Female,Urban,High School,High,Yes,Not Sure,,Reason,Negative,52,Female,Urban,High School,High,Yes,Not Sure,,Reason,No,Not Applicable,Very effective,
4177,56,Male,Suburban,Graduate School,Low,Yes,Yes,,Control,Positive,56,Male,Suburban,Graduate School,Low,Yes,Yes,,Emotions,Yes,Emotions Ad,,Not at all effective
4178,44,Male,Rural,College,High,No,Not Sure,,Control,Neutral,44,Male,Rural,College,High,No,Not Sure,,Emotions,No,Not Applicable,,Somewhat effective
4179,43,Female,Rural,Graduate School,Low,No,No,,Emotions,Negative,43,Female,Rural,Graduate School,Low,No,No,,Emotions,Yes,Other,,Somewhat effective
4180,31,Male,Rural,Graduate School,Medium,No,No,,Control,Negative,31,Male,Rural,Graduate School,Medium,No,No,,Reason,No,Not Applicable,Not at all effective,
4181,34,Male,Urban,Graduate School,Low,Yes,Yes,,Reason,Negative,34,Male,Urban,Graduate School,Low,Yes,Yes,,Reason,Yes,Other,Not at all effective,
4182,35,Female,Urban,High School,Low,Yes,No,,Emotions,Neutral,35,Female,Urban,High School,Low,Yes,No,,Control,Yes,Other,,
4183,62,Male,Suburban,Graduate School,Low,No,No,,Reason,Neutral,62,Male,Suburban,Graduate School,Low,No,No,,Emotions,Yes,Other,,Not at all effective
4184,46,Male,Suburban,Graduate School,Low,No,No,,Emotions,Positive,46,Male,Suburban,Graduate School,Low,No,No,,Control,Yes,Reason Ad,,
4185,37,Female,Suburban,College,Low,No,Not Sure,,Reason,Positive,37,Female,Suburban,College,Low,No,Not Sure,,Control,No,Not Applicable,,
4186,44,Male,Urban,College,Low,No,Yes,,Control,Positive,44,Male,Urban,College,Low,No,Yes,,Reason,Yes,Other,Somewhat effective,
4187,35,Female,Urban,High School,Medium,No,Yes,,Reason,Neutral,35,Female,Urban,High School,Medium,No,Yes,,Control,No,Not Applicable,,
4188,21,Female,Suburban,High School,Medium,Yes,Yes,Concerns about side effects,Reason,Positive,21,Female,Suburban,High School,Medium,Yes,Yes,Concerns about side effects,Emotions,Yes,Other,,Not at all effective
4190,18,Male,Urban,College,Low,Yes,Not Sure,,Reason,Negative,18,Male,Urban,College,Low,Yes,Not Sure,,Control,Yes,Reason Ad,,
4191,43,Male,Rural,High School,High,Yes,Yes,,Control,Neutral,43,Male,Rural,High School,High,Yes,Yes,,Reason,Yes,Other,Somewhat effective,
4192,62,Female,Rural,Graduate School,Medium,No,Not Sure,,Emotions,Positive,62,Female,Rural,Graduate School,Medium,No,Not Sure,,Reason,Yes,Emotions Ad,Very effective,
4193,37,Female,Suburban,High School,Medium,No,Yes,,Emotions,Positive,37,Female,Suburban,High School,Medium,No,Yes,,Reason,No,Not Applicable,Somewhat effective,
4195,27,Male,Rural,College,Low,No,Yes,Concerns about side effects,Emotions,Positive,27,Male,Rural,College,Low,No,Yes,Concerns about side effects,Emotions,No,Not Applicable,,Very effective
4197,58,Female,Suburban,College,Medium,Yes,No,,Reason,Neutral,58,Female,Suburban,College,Medium,Yes,No,,Control,Yes,Other,,
4198,58,Male,Suburban,Graduate School,High,No,No,,Control,Neutral,58,Male,Suburban,Graduate School,High,No,No,,Emotions,No,Not Applicable,,Somewhat effective
4199,22,Male,Suburban,High School,High,No,Yes,,Reason,Positive,22,Male,Suburban,High School,High,No,Yes,,Reason,No,Not Applicable,Somewhat effective,
4201,34,Female,Rural,High School,Low,No,No,,Emotions,Positive,34,Female,Rural,High School,Low,No,No,,Emotions,Yes,Reason Ad,,Not at all effective
4202,39,Male,Suburban,High School,Medium,No,Yes,,Emotions,Neutral,39,Male,Suburban,High School,Medium,No,Yes,,Reason,Yes,Emotions Ad,Very effective,
4203,51,Female,Rural,High School,High,No,No,,Emotions,Positive,51,Female,Rural,High School,High,No,No,,Emotions,No,Not Applicable,,Very effective
4204,62,Male,Rural,College,Medium,Yes,Not Sure,,Reason,Negative,62,Male,Rural,College,Medium,Yes,Not Sure,,Emotions,No,Not Applicable,,Not at all effective
4205,58,Female,Urban,High School,Medium,No,Yes,,Emotions,Neutral,58,Female,Urban,High School,Medium,No,Yes,,Control,Yes,Emotions Ad,,
4206,46,Female,Urban,College,High,No,Yes,Concerns about side effects,Control,Positive,46,Female,Urban,College,High,No,Yes,Concerns about side effects,Control,Yes,Emotions Ad,,
4207,21,Female,Urban,High School,High,No,Not Sure,,Emotions,Neutral,21,Female,Urban,High School,High,No,Not Sure,,Reason,Yes,Reason Ad,Somewhat effective,
4208,22,Male,Urban,High School,Low,No,Not Sure,,Control,Positive,22,Male,Urban,High School,Low,No,Not Sure,,Control,Yes,Reason Ad,,
4209,28,Male,Urban,College,Medium,Yes,Yes,,Emotions,Neutral,28,Male,Urban,College,Medium,Yes,Yes,,Control,Yes,Emotions Ad,,
4210,38,Female,Urban,College,High,No,Not Sure,,Reason,Negative,38,Female,Urban,College,High,No,Not Sure,,Emotions,Yes,Reason Ad,,Very effective
4211,52,Female,Suburban,Graduate School,High,Yes,Not Sure,,Emotions,Neutral,52,Female,Suburban,Graduate School,High,Yes,Not Sure,,Reason,Yes,Other,Very effective,
4212,29,Female,Rural,High School,Medium,No,Yes,Concerns about side effects,Control,Neutral,29,Female,Rural,High School,Medium,No,Yes,Concerns about side effects,Emotions,Yes,Emotions Ad,,Somewhat effective
4213,43,Male,Urban,College,High,No,No,,Control,Neutral,43,Male,Urban,College,High,No,No,,Emotions,Yes,Other,,Somewhat effective
4214,36,Female,Suburban,Graduate School,Medium,No,Not Sure,Concerns about side effects,Emotions,Positive,36,Female,Suburban,Graduate School,Medium,No,Not Sure,Concerns about side effects,Control,Yes,Emotions Ad,,
4215,62,Female,Rural,Graduate School,High,Yes,No,Concerns about side effects,Control,Neutral,62,Female,Rural,Graduate School,High,Yes,No,Concerns about side effects,Control,No,Not Applicable,,
4216,24,Female,Urban,College,Medium,No,No,,Reason,Positive,24,Female,Urban,College,Medium,No,No,,Reason,No,Not Applicable,Very effective,
4217,64,Female,Urban,High School,High,No,No,,Emotions,Neutral,64,Female,Urban,High School,High,No,No,,Control,No,Not Applicable,,
4218,24,Male,Suburban,Graduate School,High,Yes,Not Sure,Concerns about side effects,Control,Positive,24,Male,Suburban,Graduate School,High,Yes,Not Sure,Concerns about side effects,Emotions,Yes,Emotions Ad,,Very effective
